path	kind	size_bytes	mtime_utc
outputs/experiments/862_coordinate_optimizer_variable_depth_radius_seed34_target2_sources9_txrx60_ringdown050_objectives/run_manifest.json	file	31483	2026-06-07T03:42:48.113164+00:00
outputs/experiments/863_seed34_ringdown050_target_specific_8_5_9_summary/README.md	file	4027	2026-06-07T03:50:41.322282+00:00
outputs/experiments/863_seed34_ringdown050_target_specific_8_5_9_summary/data/seed34_ringdown050_rejected_policy_rows.csv	file	1576	2026-06-07T03:47:21.921604+00:00
outputs/experiments/863_seed34_ringdown050_target_specific_8_5_9_summary/data/seed34_ringdown050_target_specific_base_rows.csv	file	2916	2026-06-07T03:47:21.920980+00:00
outputs/experiments/863_seed34_ringdown050_target_specific_8_5_9_summary/data/seed34_ringdown050_target_specific_objective_rows.csv	file	8769	2026-06-07T03:47:21.921543+00:00
outputs/experiments/863_seed34_ringdown050_target_specific_8_5_9_summary/data/seed34_ringdown050_target_specific_summary.json	file	10225	2026-06-07T03:47:21.921704+00:00
outputs/experiments/863_seed34_ringdown050_target_specific_8_5_9_summary/figures/FIGURE_NOTES.md	file	1593	2026-06-07T03:47:54.794749+00:00
outputs/experiments/863_seed34_ringdown050_target_specific_8_5_9_summary/figures/seed34_ringdown050_target_specific_base_margins.png	file	76780	2026-06-07T03:47:22.204960+00:00
outputs/experiments/863_seed34_ringdown050_target_specific_8_5_9_summary/figures/seed34_ringdown050_target_specific_objective_heatmap.png	file	115748	2026-06-07T03:48:52.839121+00:00
outputs/experiments/863_seed34_ringdown050_target_specific_8_5_9_summary/figures/seed34_target2_sources5_vs_sources9_rescue.png	file	60261	2026-06-07T03:47:22.603932+00:00
outputs/experiments/863_seed34_ringdown050_target_specific_8_5_9_summary/run_manifest.json	file	30122	2026-06-07T03:47:22.636736+00:00
outputs/experiments/864_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown049453125_objectives/README.md	file	4703	2026-06-07T04:06:55.543719+00:00
outputs/experiments/864_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown049453125_objectives/data/coordinate_confidence_report.csv	file	1312	2026-06-07T04:04:08.089913+00:00
outputs/experiments/864_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown049453125_objectives/data/coordinate_objective_diagnostics.csv	file	3014	2026-06-07T04:04:08.089990+00:00
outputs/experiments/864_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown049453125_objectives/data/coordinate_objective_top_candidates.csv	file	32286	2026-06-07T04:04:08.090134+00:00
outputs/experiments/864_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown049453125_objectives/data/coordinate_state_history.csv	file	277	2026-06-07T04:04:08.090534+00:00
outputs/experiments/864_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown049453125_objectives/data/coordinate_step_01_target_2_candidates.csv	file	3281	2026-06-07T04:04:08.088755+00:00
outputs/experiments/864_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown049453125_objectives/data/geometric_wave_propagation_summary.json	file	2268	2026-06-11T00:38:25.606719+00:00
outputs/experiments/864_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown049453125_objectives/data/multi_rebar_coordinate_optimizer_summary.json	file	180866	2026-06-07T04:04:08.173754+00:00
outputs/experiments/864_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown049453125_objectives/data/source_pulse_noise_context_summary.json	file	1522	2026-06-10T23:42:35.022190+00:00
outputs/experiments/864_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown049453125_objectives/data/system_scene_geometry_summary.json	file	2176	2026-06-10T22:32:20.461082+00:00
outputs/experiments/864_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown049453125_objectives/figures/FIGURE_NOTES.md	file	2472	2026-06-11T00:38:25.607077+00:00
outputs/experiments/864_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown049453125_objectives/figures/coordinate_confidence_margins.png	file	65290	2026-06-07T04:04:08.155754+00:00
outputs/experiments/864_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown049453125_objectives/figures/geometric_wave_propagation.gif	file	1232680	2026-06-11T00:38:25.152112+00:00
outputs/experiments/864_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown049453125_objectives/figures/source_pulse_noise_context.png	file	520438	2026-06-10T23:42:32.756102+00:00
outputs/experiments/864_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown049453125_objectives/figures/system_scene_geometry.png	file	115205	2026-06-10T22:32:19.103077+00:00
outputs/experiments/864_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown049453125_objectives/run_manifest.json	file	31720	2026-06-07T04:04:08.181837+00:00
outputs/experiments/865_cross_seed_ringdown050_target_specific_policy_synthesis/README.md	file	5102	2026-06-07T04:11:27.798143+00:00
outputs/experiments/865_cross_seed_ringdown050_target_specific_policy_synthesis/data/cross_seed_ringdown050_policy_rows.csv	file	3740	2026-06-07T04:08:59.123133+00:00
outputs/experiments/865_cross_seed_ringdown050_target_specific_policy_synthesis/data/cross_seed_ringdown050_policy_synthesis.json	file	16072	2026-06-07T04:08:59.123816+00:00
outputs/experiments/865_cross_seed_ringdown050_target_specific_policy_synthesis/data/cross_seed_ringdown050_rejected_controls.csv	file	2039	2026-06-07T04:08:59.123351+00:00
outputs/experiments/865_cross_seed_ringdown050_target_specific_policy_synthesis/data/cross_seed_ringdown050_seed_summary.csv	file	595	2026-06-07T04:08:59.123469+00:00
outputs/experiments/865_cross_seed_ringdown050_target_specific_policy_synthesis/figures/FIGURE_NOTES.md	file	1009	2026-06-07T04:09:00.176949+00:00
outputs/experiments/865_cross_seed_ringdown050_target_specific_policy_synthesis/figures/cross_seed_limiting_policy_margins.png	file	75599	2026-06-07T04:08:59.910450+00:00
outputs/experiments/865_cross_seed_ringdown050_target_specific_policy_synthesis/figures/full_ringdown050_base_margin_heatmap.png	file	96023	2026-06-07T04:08:59.697452+00:00
outputs/experiments/865_cross_seed_ringdown050_target_specific_policy_synthesis/figures/rejected_ringdown050_control_margins.png	file	72560	2026-06-07T04:09:00.149448+00:00
outputs/experiments/865_cross_seed_ringdown050_target_specific_policy_synthesis/run_manifest.json	file	4252	2026-06-07T04:09:00.186534+00:00
outputs/experiments/866_coordinate_optimizer_variable_depth_radius_seed34_target2_sources7_txrx60_ringdown050_objectives/README.md	file	4567	2026-06-07T04:17:06.156715+00:00
outputs/experiments/866_coordinate_optimizer_variable_depth_radius_seed34_target2_sources7_txrx60_ringdown050_objectives/data/coordinate_confidence_report.csv	file	1311	2026-06-07T04:14:38.548586+00:00
outputs/experiments/866_coordinate_optimizer_variable_depth_radius_seed34_target2_sources7_txrx60_ringdown050_objectives/data/coordinate_objective_diagnostics.csv	file	2905	2026-06-07T04:14:38.548667+00:00
outputs/experiments/866_coordinate_optimizer_variable_depth_radius_seed34_target2_sources7_txrx60_ringdown050_objectives/data/coordinate_objective_top_candidates.csv	file	30983	2026-06-07T04:14:38.548815+00:00
outputs/experiments/866_coordinate_optimizer_variable_depth_radius_seed34_target2_sources7_txrx60_ringdown050_objectives/data/coordinate_state_history.csv	file	271	2026-06-07T04:14:38.549194+00:00
outputs/experiments/866_coordinate_optimizer_variable_depth_radius_seed34_target2_sources7_txrx60_ringdown050_objectives/data/coordinate_step_01_target_2_candidates.csv	file	3211	2026-06-07T04:14:38.547993+00:00
outputs/experiments/866_coordinate_optimizer_variable_depth_radius_seed34_target2_sources7_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json	file	2250	2026-06-11T00:38:21.344212+00:00
outputs/experiments/866_coordinate_optimizer_variable_depth_radius_seed34_target2_sources7_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json	file	180594	2026-06-07T04:14:38.628697+00:00
outputs/experiments/866_coordinate_optimizer_variable_depth_radius_seed34_target2_sources7_txrx60_ringdown050_objectives/data/source_pulse_noise_context_summary.json	file	1492	2026-06-10T23:42:32.534092+00:00
outputs/experiments/866_coordinate_optimizer_variable_depth_radius_seed34_target2_sources7_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json	file	2120	2026-06-10T22:32:18.994077+00:00
outputs/experiments/866_coordinate_optimizer_variable_depth_radius_seed34_target2_sources7_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md	file	2484	2026-06-11T00:38:21.344534+00:00
outputs/experiments/866_coordinate_optimizer_variable_depth_radius_seed34_target2_sources7_txrx60_ringdown050_objectives/figures/coordinate_confidence_margins.png	file	62475	2026-06-07T04:14:38.610698+00:00
outputs/experiments/866_coordinate_optimizer_variable_depth_radius_seed34_target2_sources7_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif	file	1206699	2026-06-11T00:38:20.880086+00:00
outputs/experiments/866_coordinate_optimizer_variable_depth_radius_seed34_target2_sources7_txrx60_ringdown050_objectives/figures/source_pulse_noise_context.png	file	499974	2026-06-10T23:42:30.261999+00:00
outputs/experiments/866_coordinate_optimizer_variable_depth_radius_seed34_target2_sources7_txrx60_ringdown050_objectives/figures/system_scene_geometry.png	file	111424	2026-06-10T22:32:17.667072+00:00
outputs/experiments/866_coordinate_optimizer_variable_depth_radius_seed34_target2_sources7_txrx60_ringdown050_objectives/run_manifest.json	file	31836	2026-06-07T04:14:38.637644+00:00
outputs/experiments/867_coordinate_optimizer_variable_depth_radius_seed34_target2_sources8_txrx60_ringdown050_objectives/README.md	file	4521	2026-06-07T04:29:33.382209+00:00
outputs/experiments/867_coordinate_optimizer_variable_depth_radius_seed34_target2_sources8_txrx60_ringdown050_objectives/data/coordinate_confidence_report.csv	file	1308	2026-06-07T04:27:02.867508+00:00
outputs/experiments/867_coordinate_optimizer_variable_depth_radius_seed34_target2_sources8_txrx60_ringdown050_objectives/data/coordinate_objective_diagnostics.csv	file	2902	2026-06-07T04:27:02.867583+00:00
outputs/experiments/867_coordinate_optimizer_variable_depth_radius_seed34_target2_sources8_txrx60_ringdown050_objectives/data/coordinate_objective_top_candidates.csv	file	30982	2026-06-07T04:27:02.867732+00:00
outputs/experiments/867_coordinate_optimizer_variable_depth_radius_seed34_target2_sources8_txrx60_ringdown050_objectives/data/coordinate_state_history.csv	file	271	2026-06-07T04:27:02.868110+00:00
outputs/experiments/867_coordinate_optimizer_variable_depth_radius_seed34_target2_sources8_txrx60_ringdown050_objectives/data/coordinate_step_01_target_2_candidates.csv	file	3216	2026-06-07T04:27:02.867022+00:00
outputs/experiments/867_coordinate_optimizer_variable_depth_radius_seed34_target2_sources8_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json	file	2251	2026-06-11T00:38:17.111727+00:00
outputs/experiments/867_coordinate_optimizer_variable_depth_radius_seed34_target2_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json	file	180621	2026-06-07T04:27:02.948211+00:00
outputs/experiments/867_coordinate_optimizer_variable_depth_radius_seed34_target2_sources8_txrx60_ringdown050_objectives/data/source_pulse_noise_context_summary.json	file	1491	2026-06-10T23:42:30.041990+00:00
outputs/experiments/867_coordinate_optimizer_variable_depth_radius_seed34_target2_sources8_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json	file	2158	2026-06-10T22:32:17.461071+00:00
outputs/experiments/867_coordinate_optimizer_variable_depth_radius_seed34_target2_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md	file	2484	2026-06-11T00:38:17.111916+00:00
outputs/experiments/867_coordinate_optimizer_variable_depth_radius_seed34_target2_sources8_txrx60_ringdown050_objectives/figures/coordinate_confidence_margins.png	file	62499	2026-06-07T04:27:02.930211+00:00
outputs/experiments/867_coordinate_optimizer_variable_depth_radius_seed34_target2_sources8_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif	file	1198075	2026-06-11T00:38:16.653061+00:00
outputs/experiments/867_coordinate_optimizer_variable_depth_radius_seed34_target2_sources8_txrx60_ringdown050_objectives/figures/source_pulse_noise_context.png	file	502244	2026-06-10T23:42:27.782896+00:00
outputs/experiments/867_coordinate_optimizer_variable_depth_radius_seed34_target2_sources8_txrx60_ringdown050_objectives/figures/system_scene_geometry.png	file	112901	2026-06-10T22:32:16.119067+00:00
outputs/experiments/867_coordinate_optimizer_variable_depth_radius_seed34_target2_sources8_txrx60_ringdown050_objectives/run_manifest.json	file	31929	2026-06-07T04:27:02.955171+00:00
outputs/experiments/868_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx60_ringdown050_objectives/README.md	file	4436	2026-06-07T04:39:40.599242+00:00
outputs/experiments/868_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx60_ringdown050_objectives/data/coordinate_confidence_report.csv	file	1313	2026-06-07T04:37:13.701188+00:00
outputs/experiments/868_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx60_ringdown050_objectives/data/coordinate_objective_diagnostics.csv	file	2908	2026-06-07T04:37:13.701265+00:00
outputs/experiments/868_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx60_ringdown050_objectives/data/coordinate_objective_top_candidates.csv	file	30979	2026-06-07T04:37:13.701420+00:00
outputs/experiments/868_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx60_ringdown050_objectives/data/coordinate_state_history.csv	file	271	2026-06-07T04:37:13.701799+00:00
outputs/experiments/868_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx60_ringdown050_objectives/data/coordinate_step_01_target_2_candidates.csv	file	3213	2026-06-07T04:37:13.700587+00:00
outputs/experiments/868_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json	file	2249	2026-06-11T00:38:12.800849+00:00
outputs/experiments/868_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json	file	180612	2026-06-07T04:37:13.779166+00:00
outputs/experiments/868_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx60_ringdown050_objectives/data/source_pulse_noise_context_summary.json	file	1491	2026-06-10T23:42:27.562606+00:00
outputs/experiments/868_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json	file	2120	2026-06-10T22:32:16.011844+00:00
outputs/experiments/868_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md	file	2484	2026-06-11T00:38:12.801003+00:00
outputs/experiments/868_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx60_ringdown050_objectives/figures/coordinate_confidence_margins.png	file	62569	2026-06-07T04:37:13.762990+00:00
outputs/experiments/868_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif	file	1184624	2026-06-11T00:38:12.340036+00:00
